Date,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,SMA_200,EMA_20,Rolling_Volatility_20,High_Low_Difference,Open_Close_Difference
2023-08-04,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,115956800.0,-4.802004898105638,192.16500091552734,187.08680023193358,160.01339984893798,191.39226105580224,1.3624375498531154,5.4600067138671875,3.529998779296818
2023-09-06,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210932,81755800.0,-3.579332311737171,180.35,186.7220004272461,163.7756499862671,183.4252969650476,1.495307532188645,7.380004882812472,5.489990234375085
2024-01-02,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,82488700.0,-3.578662771169838,194.02850112915038,186.83740051269533,179.63685043334962,192.51785388816398,1.2075044182767953,4.5500030517578125,1.509994506835966
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300.0,-4.085746418856029,175.23899993896484,182.60679931640624,183.7445502471924,175.79157172937425,1.484577558300547,6.6500091552734375,5.6800079345703125
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300.0,4.327091762818491,171.54749908447266,177.23399963378907,182.82970016479493,171.6608194513994,1.6523427353159115,7.3000030517578125,-6.6999969482421875
2024-05-03,186.6499938964844,187.0,182.66000366210932,183.3800048828125,163224100.0,5.981625253732603,170.50449981689454,172.3883999633789,181.18715019226073,171.5362404617391,2.0821886756327976,4.339996337890682,3.2699890136719034
2024-06-11,193.6499938964844,207.16000366210932,193.6300048828125,207.1499938964844,172373300.0,7.264912559045644,192.3859977722168,180.7089993286133,181.93984992980958,191.97453750924217,1.8497139333205104,13.529998779296818,-13.5
2024-08-05,199.08999633789065,213.5,196.0,209.2700042724609,119548600.0,-4.816699858315232,223.7965003967285,212.9668002319336,189.68214996337892,219.648785660673,1.7544153052376732,17.5,-10.180007934570256
2024-09-19,224.9900054931641,229.82000732421875,224.6300048828125,228.8699951171875,66781300.0,3.7065533487195657,223.51500091552734,222.42520080566408,196.1541000366211,222.3213026255317,1.4484613660110193,5.19000244140625,-3.879989624023409
2025-01-16,237.3500061035156,238.009994506836,228.02999877929688,228.259994506836,71759100.0,-4.040022200201044,246.21449966430663,239.1371990966797,216.70994987487794,241.7148622576099,1.5698551994791066,9.97999572753912,9.090011596679602
2025-01-28,230.8500061035156,240.19000244140625,230.8099975585937,238.259994506836,75707600.0,3.6543956643956044,236.84999923706056,239.5357992553711,218.75104988098144,234.75877361713324,1.9398755956674345,9.380004882812557,-7.409988403320398
2025-03-10,235.5399932861328,236.16000366210932,224.22000122070312,227.47999572753903,72071200.0,-4.8479571847595775,239.46049957275392,238.21019958496095,227.26829986572267,237.6895223026936,1.7183443337173712,11.940002441406193,8.059997558593778
2025-04-03,205.5399932861328,207.4900054931641,201.25,203.19000244140625,103419000.0,-9.245610346452683,219.10000076293946,229.72600006103517,229.14744995117186,221.2251051963309,2.813879044661893,6.240005493164091,2.3499908447265625
2025-04-04,193.88999938964844,199.8800048828125,187.33999633789065,188.3800048828125,125910900.0,-7.288743235713335,216.56550064086915,229.0204000854492,229.0059999847412,218.09700040456724,3.118730668910503,12.540008544921847,5.5099945068359375
2025-04-07,177.1999969482422,194.1499938964844,174.6199951171875,181.4600067138672,160466300.0,-3.6734249865053914,214.26450119018554,228.19400024414062,228.84185005187987,214.60776291021483,3.0555819640877893,19.529998779296903,-4.260009765625
2025-04-08,186.6999969482422,190.33999633789065,169.2100067138672,172.4199981689453,120859500.0,-4.981818698583263,211.84350128173827,227.0452001953125,228.65555007934572,210.58988055390347,3.1542310219989123,21.129989624023466,14.279998779296875
2025-04-09,171.9499969482422,200.6100006103516,171.88999938964844,198.8500061035156,184395900.0,15.328852926139636,210.9370018005371,226.25700042724608,228.61235008239746,209.47179727291413,4.848775295012038,28.720001220703153,-26.90000915527341
2025-04-10,189.07000732421875,194.77999877929688,183.0,190.4199981689453,121880000.0,-4.239380274487825,209.9740020751953,225.27820037841798,228.52375007629394,207.65734021539328,4.881461482792778,11.779998779296875,-1.3499908447265625
2025-04-11,186.1000061035156,199.5399932861328,186.0599975585937,198.1499938964844,87435900.0,4.059445332354672,209.20700149536134,224.48940032958984,228.46915000915527,206.7518786612115,4.959485084349746,13.47999572753912,-12.049987792968807
2025-04-16,198.3600006103516,200.6999969482422,192.3699951171875,194.2700042724609,59732400.0,-3.8933388448355477,207.05700149536133,222.53180053710938,228.2739500427246,204.8358106147518,5.045890269071203,8.330001831054688,4.089996337890682
2025-05-02,206.08999633789065,206.9900054931641,202.16000366210932,205.3500061035156,101010600.0,-3.736171454649251,199.66300201416016,215.5896011352539,227.0886001586914,206.48688605704066,4.713760128913978,4.830001831054773,0.7399902343750568
2025-05-12,210.97000122070312,211.2700042724609,206.75,210.7899932861328,63775800.0,6.175386381009962,203.20200119018554,210.41500091552734,226.36650016784668,203.83987122746223,2.4012520126466184,4.520004272460909,0.1800079345703125
2025-08-06,205.6300048828125,215.3800048828125,205.58999633789065,213.25,108483100.0,5.090677076812433,210.2585006713867,205.69300048828126,221.19264999389648,208.79792360402595,1.4452496338828698,9.790008544921847,-7.6199951171875
2025-08-08,220.8300018310547,231.0,219.25,229.3500061035156,113854000.0,4.235789381413957,211.54900054931642,206.66800048828125,221.10380004882813,211.72310800683516,1.8268208214073405,11.75,-8.520004272460909
2025-09-03,237.2100067138672,238.8500061035156,234.3600006103516,238.47000122070312,66427800.0,3.8089848308826335,228.85649871826172,216.86139984130858,221.2655499267578,227.34247335787188,1.9024616931999097,4.490005493164006,-1.2599945068359375
2025-09-22,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400.0,4.309566831880085,235.7870002746582,224.82739959716798,221.73595001220704,236.3594793900179,1.774416590650243,8.52001953125,-7.7799835205078125
2025-10-10,254.94000244140625,256.3800048828125,244.0,245.2700042724609,61999100.0,-3.4522080166306757,251.12849884033204,237.01879943847655,222.2548500061035,250.10260451536527,1.6237566330340283,12.3800048828125,9.669998168945341
2025-10-20,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000.0,3.943873008454002,253.80099868774414,241.72819885253907,222.13509994506836,250.8965349165772,1.4773988665820288,8.75,-6.3499908447265625
2026-01-20,252.72999572753903,254.7899932861328,243.4199981689453,246.6999969482422,80267500.0,-3.455563680678142,265.19899673461913,271.04099822998046,234.16929954528808,263.1245154172155,0.9592334445415049,11.3699951171875,6.029998779296847
2026-02-02,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,73913400.0,4.058115590203082,257.59949798583983,268.3465985107422,236.9912995147705,259.71366224018925,1.5897421443024355,11.279998779296875,-9.980010986328125
2026-02-12,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,81077200.0,-4.998181130189428,262.3949996948242,268.0833984375,239.8362494659424,266.8541405627981,2.000764496955155,15.540008544921875,13.8599853515625
2026-06-09,300.2799987792969,300.75,287.7799987792969,290.54998779296875,70108800.0,-3.6446310408311478,304.5580001831055,283.0453997802734,265.8989994049072,301.4107298096757,1.4704673003471287,12.970001220703125,9.730010986328125
2026-06-25,287.3999938964844,288.79998779296875,273.75,275.1499938964844,107013700.0,-6.117781321571137,299.7250015258789,291.15080017089844,269.2116993713379,295.4379981270089,1.9863020174683936,15.04998779296875,12.25
2026-07-02,294.1199951171875,309.4200134277344,293.67999267578125,308.6300048828125,75352800.0,4.84068203126522,294.80249938964846,293.5229998779297,270.69144927978516,294.41915751994054,2.4217438817482155,15.740020751953125,-14.510009765625
2026-07-15,317.6199951171875,328.7300109863281,317.32000732421875,327.5,60957600.0,4.01448746633335,301.92749938964846,300.52859985351563,273.4299994659424,306.78724374989065,2.301400625052571,11.410003662109375,-9.8800048828125
2026-07-31,304.8099975585937,310.69000244140625,300.0,308.9100036621094,132489100.0,-7.353864245054432,324.3669998168945,309.49940002441406,277.9604993438721,322.6429417615216,2.3146877331806928,10.69000244140625,-4.100006103515682
