Date,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,SMA_200,EMA_20,Rolling_Volatility_20,High_Low_Difference,Open_Close_Difference
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,65463900.0,0.21197141706292832,147.92300109863282,,,148.7044494585811,1.0224846770566887,2.1399993896484375,0.6100006103515625
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,55020900.0,-0.5552593499925207,148.30450134277345,147.58739990234375,,148.86974021885015,1.0372549108197537,1.410003662109375,0.970001220703125
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,56787900.0,0.24594197765426262,148.76950149536134,147.54119995117188,,149.05452663215905,0.9998075050719776,1.3699951171875,-0.6100006103515625
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100.0,-1.916318172822462,149.12000122070313,147.4629998779297,,148.94647630232916,1.10832561113046,2.279998779296875,2.100006103515625
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000.0,-0.03380411869712274,149.32550125122071,147.37019989013672,,148.84395428469662,1.027562541253678,1.75,1.0900115966796875
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63804000.0,1.4336988205730705,149.58300170898437,147.2970001220703,,148.95310201883638,1.059550384403168,2.9199981689453125,-1.5600128173828125
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800.0,0.006663448543164918,149.7555015563965,147.21100006103515,,149.052806588471,1.033405143435874,2.45001220703125,0.3699951171875
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,59256200.0,0.6666666666666599,149.86750183105468,147.09720001220703,,149.23825358004518,0.9902140174223327,2.1500091552734375,-1.05999755859375
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,88807000.0,1.6490102603735624,150.0790023803711,147.06480010986328,,149.64318233367555,1.049850237628069,4.0099945068359375,-2.4900054931640625
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,137827700.0,2.853599235957094,150.4985023498535,147.14079986572267,,150.42668831305767,1.2120355318589884,5.6199951171875,-4.1599884033203125
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,117305600.0,1.6976043690765552,151.09150238037108,147.37239990234374,,151.3908135262672,1.235827547137532,4.4900054931640625,-2.9000091552734375
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,117467900.0,0.2927444483147079,151.71050262451172,147.60179992675782,,152.307879311619,1.2320651873747943,4.6999969482421875,0.6599884033203125
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,96041900.0,0.24220555167078217,152.31500244140625,147.86760009765624,,153.17474829737998,1.2325502705669715,2.7400054931640625,-0.290008544921875
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,69463600.0,0.3283555958565998,152.9695022583008,148.12580017089843,,154.00953440633486,1.2213359112658837,2.5,-1.19000244140625
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,76959800.0,-3.1678429081589354,153.18150177001954,148.28620025634766,,154.2762451827405,1.3648174794562902,4.089996337890625,2.760009765625
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,88748200.0,2.187365594013646,153.70350189208983,148.56980041503905,,154.8442223551618,1.3554930144431931,2.4000091552734375,-0.8700103759765625
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,174048100.0,3.1577617231232535,154.52050170898437,149.0170004272461,,155.84001099293286,1.4743602949951877,5.600006103515625,-5.30999755859375
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,152052500.0,-0.3206284147078464,155.25800170898438,149.4438006591797,,156.6904865433641,1.4857689157767324,5.7700042724609375,2.709991455078125
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,136739200.0,-0.6129815739731703,155.87150115966796,149.8020004272461,,157.3637730160757,1.5002124194250284,6.399993896484375,-5.019989013671875
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,118023100.0,-1.1724464053185835,156.41550064086914,150.10220031738282,,157.7900799991057,1.5327987450577305,5.2400054931640625,2.1800079345703125
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,107497000.0,2.1502787105003085,157.11750106811525,150.4702005004883,,158.50721593483075,1.583407464239248,3.600006103515625,-1.0300140380859375
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,120405400.0,3.5446316791349686,158.15450057983398,150.98640045166016,,159.71414705301652,1.706146433705278,3.2400054931640625,-2.0999908447265625
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,116998900.0,2.278308985945654,159.36800079345704,151.64980041503907,,161.17756179378205,1.7402680532430916,5.260009765625,-2.9499969482421875
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,108923700.0,-0.29700951966102895,160.70000076293945,152.28440032958986,,162.45207948566886,1.6440499121799734,2.8300018310546875,0.350006103515625
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,115402700.0,2.8013287454401015,162.27900085449218,153.04340026855468,,164.0709287678187,1.6860513399067583,4.94000244140625,-4.239990234375
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,153237000.0,-2.0674235264256824,163.56650085449218,153.70520050048827,,165.1822694083278,1.8140162128095358,6.600006103515625,5.3799896240234375
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,139380400.0,-0.8023236702153325,164.78300094604492,154.4090005493164,,166.05348202001608,1.841701563691498,5.529998779296875,0.9199981689453125
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,131063300.0,2.850915601733095,166.1980010986328,155.17280059814453,,167.31505545161053,1.8990912288839468,7.19000244140625,-4.19000244140625
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800.0,-3.9263850669816525,167.1365005493164,155.77800048828124,,167.78600202829867,2.17008927794659,10.389999389648438,7.0200042724609375
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700.0,-0.6501771466984829,167.80000076293945,156.33500061035156,,168.1054303484272,2.119498456933745,3.779998779296875,-1.2100067138671875
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100.0,-0.8122001838294479,168.26000061035157,156.87200073242187,,168.26205602952936,2.1145233584691168,3.1199951171875,-1.470001220703125
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900.0,1.908692484927288,168.8585006713867,157.4756008911133,,168.71233693082792,2.1448778942653504,4.0800018310546875,-1.4300079345703125
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300.0,1.531876878626437,169.57000045776368,158.15820098876952,,169.37211430785845,2.1598191756193006,3.7100067138671875,-2.600006103515625
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600.0,0.36438134358485197,170.2870002746582,158.86560089111327,,170.03000806704307,2.1597313519193486,1.5800018310546875,-0.42999267578125
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600.0,2.2974830268908786,171.46300048828124,159.59700103759766,,171.0109598540918,2.019441206453529,3.3499908447265625,-3.2400054931640625
2021-12-28,180.16000366210932,181.3300018310547,178.52999877929688,179.2899932861328,79144300.0,-0.576725189575622,172.41549987792968,160.2860009765625,,171.79943922857188,2.008327428732795,2.8000030517578125,0.8700103759765057
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900.0,0.05020447322792165,173.11949996948243,160.9426010131836,,172.52139786230907,1.9167118400023473,2.4900054931640625,-0.0500030517578125
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000.0,-0.6578257901939555,173.79099960327147,161.53140106201172,,173.06221682287415,1.9250988794455044,2.480010986328125,1.2700042724609375
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,64062300.0,-0.3535295369317071,174.48150024414062,162.09760131835938,,173.4915302039546,1.918705168441835,1.970001220703125,0.519989013671875
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.009994506836,104487900.0,2.5004150472947906,175.4900001525879,162.7482012939453,,174.30281251851474,1.9336645647065347,5.1699981689453125,-4.179992675781307
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,99310400.0,-1.2691597320536374,176.20899963378906,163.36840118408202,,174.8168300832507,1.9411610001834543,3.82000732421875,2.9300079345703125
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,94537600.0,-2.659988236212174,176.39599990844727,163.89400115966797,,174.82665561522163,1.9137713690030227,5.529998779296875,4.69000244140625
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,96904000.0,-1.6693335236175,176.24199981689452,164.3476010131836,,174.55745031853385,1.8833883530540374,3.660003662109375,0.6999969482421875
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,86709100.0,0.09883614473564784,176.12249984741212,164.81400085449218,,174.33007392333496,1.8829774263110346,3.1100006103515625,0.720001220703125
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,106765600.0,0.011618907285648739,175.7595001220703,165.20640075683593,,174.12625759172272,1.7597794796658741,4.3300018310546875,-3.1100006103515625
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,76138300.0,1.6783781570778755,175.72649993896485,165.71200073242187,,174.217090376421,1.7489199504748425,4.3599853515625,-2.7599945068359375
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,74805200.0,0.25702361408266317,175.78649978637696,166.24340057373047,,174.34212927193298,1.7394934840849523,2.3599853515625,0.589996337890625
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,84505800.0,-1.9028065636177538,175.43099975585938,166.68680053710938,,174.13716481188283,1.6593788343473574,4.8300018310546875,3.589996337890625
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,80440800.0,0.5110661887074208,175.47150039672852,167.11840057373047,,174.0355307654386,1.4115011666135318,2.69000244140625,-1.730010986328125
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,90956700.0,-1.8894112983626976,175.40450057983398,167.4952005004883,,173.63214717365946,1.469090394310859,3.1299896240234375,1.709991455078125
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,94815000.0,-2.1024777738847034,175.22850036621094,167.79420043945314,,172.92718036926703,1.5322642751279731,5.1399993896484375,3.7700042724609375
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,91420500.0,-1.0347117036099251,174.80449981689452,168.0756002807617,,172.1255436204641,1.4699156531468056,5.5,2.470001220703125
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,122848900.0,-1.276512622240289,174.14300003051758,168.30760040283204,,171.20025410062078,1.4251264469196645,4.029998779296875,2.0099945068359375
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,162294600.0,-0.486428500159064,173.4099998474121,168.58160034179687,,170.28784848315092,1.4143584881399296,7.600006103515625,-1.5999908447265625
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,115798400.0,-1.1384707297859231,172.38249969482422,168.81980041503905,,169.28710089230768,1.2674798760970534,5.739990234375,-0.8000030517578125
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,108275300.0,-0.05632515870458432,171.4025001525879,169.0138003540039,,168.37309151603134,1.273214070158781,6.5699920654296875,3.80999755859375
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,121954600.0,-0.29432100539642514,170.3944999694824,169.19820037841797,,167.501368630762,1.2667027565505755,5.55999755859375,3.2299957275390625
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,179935700.0,6.977766942076213,170.00100021362306,169.58480041503907,,167.77076226888508,2.112458552901473,7.5500030517578125,-4.6199951171875
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,115541600.0,2.6125737688043937,169.86149978637695,170.0106002807617,,168.43830860321003,2.20362656869093,5.4900054931640625,-4.6199951171875
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,86213900.0,-0.09726408635577499,169.49150009155272,170.345400390625,,169.02608879436636,2.119946525695675,2.529998779296875,-0.600006103515625
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,84914300.0,0.7044245594408194,169.29850006103516,170.65120025634766,,169.6750323699401,2.1128195737535704,2.5500030517578125,-1.089996337890625
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,89418100.0,-1.6719759455390393,169.1974998474121,170.88880004882813,,169.98217156294433,2.0604140235449653,4.1200103759765625,1.5800018310546875
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,82465400.0,-0.2949650230417378,169.21699981689454,171.1083999633789,,170.2114884988209,2.0257850748883626,3.420013427734375,-0.7100067138671875
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,77251200.0,-0.4234559603942367,169.19150009155274,171.30279998779298,,170.349442323896,2.0282200775023296,3.0,1.1999969482421875
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,74829200.0,1.8466725511581794,169.32350006103516,171.6632000732422,,170.77616227695873,2.0696578189594392,3.920013427734375,-3.100006103515625
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,71285000.0,0.8293753549481586,169.38349990844728,171.98399993896484,,171.30033718194332,2.0440409039958407,1.75,-0.2299957275390625
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,90865900.0,-2.359884099680365,169.2129997253418,172.12039978027343,,171.37839984244278,2.1129238076200645,3.92999267578125,2.0200042724609375
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,98670700.0,-2.0218427993619836,169.0354995727539,172.1977996826172,,171.1175997993195,2.11849678407465,5.040008544921875,3.69000244140625
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,86185500.0,0.14231824835904128,168.82599945068358,172.30019989013672,,170.90449552155692,2.114652781793808,3.0200042724609375,-1.510009765625
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,62527400.0,2.3152465006342826,168.97549896240236,172.51919982910155,,171.0840667372308,2.136469265774299,2.6999969482421875,-1.8199920654296875
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,61177400.0,-0.13889128057177347,169.29149932861327,172.66379974365233,,171.22367971956675,2.0737147476852877,3.2899932861328125,-0.6999969482421875
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,69589300.0,-2.1269186346200564,169.5099998474121,172.61779998779298,,171.0004725922568,2.121946946973477,3.44000244140625,2.149993896484375
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,82772700.0,-0.9355766137921773,169.75449981689454,172.46220001220703,,170.64804692173308,2.1112087149654237,4.3499908447265625,2.5200042724609375
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,91162800.0,-1.7812287347162448,169.8895004272461,172.25740020751954,,170.04537648387458,2.151830178470847,4.540008544921875,0.6599884033203125
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,90009200.0,-2.586416632525068,169.90400085449218,171.86980041503907,,169.09534132581211,2.2191501561566027,6.399993896484375,5.4699859619140625
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,141147500.0,1.6680190209133139,170.05650100708007,171.60980041503908,,168.49007124651231,2.248837457558499,10.850006103515625,-10.160003662109375
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,91974200.0,1.2965469700934706,170.3380012512207,171.42020050048828,,168.14339837575073,2.2615780233841796,4.25,-1.010009765625
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,95056600.0,0.1637785888235488,170.07750091552734,171.13660034179688,,167.85545520826852,1.6041171722775984,2.9900054931640625,-2.05999755859375
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,-1.1627896231359958,169.4985008239746,170.955400390625,,167.41207823112316,1.4801309340136992,4.6300048828125,1.5
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,2.058823941900667,169.09600067138672,170.8638003540039,,167.33092769088228,1.57367072127404,4.410003662109375,-2.1699981689453125
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,76678400.0,-0.1981279033932526,168.61550064086913,170.79340026855468,,167.22607702770674,1.5585153554959972,3.3600006103515625,2.2400054931640625
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,83737200.0,-1.8408215347663681,168.12900085449218,170.5970001220703,,166.8397838030628,1.5669492036348336,3.4499969482421875,1.32000732421875
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,96418800.0,-2.371756548762427,167.47450103759766,170.2702001953125,,166.12170944579566,1.6354814203812629,5.980010986328125,4.05999755859375
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,131148300.0,-1.1676086470301161,166.7635009765625,169.8934002685547,,165.2948802072824,1.6449274005470547,7.0800018310546875,1.3800048828125
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,91454900.0,3.4997423916368176,166.16950073242188,169.54580017089845,,165.07155799213572,1.7990509268141157,4.0,-1.470001220703125
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,105342000.0,-2.7186209013482565,165.28150100708007,169.130400390625,,164.44760049502383,1.8522415240836037,4.410003662109375,1.67999267578125
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,96970100.0,-2.390870831928371,164.41200103759766,168.63740020751953,,163.52211432669193,1.8538796583381052,4.779998779296875,4.1999969482421875
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,108732100.0,-2.656240369571772,163.5110008239746,168.08580017089844,,162.29334106864388,1.8861674966618647,4.019989013671875,0.8300018310546875
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,92964300.0,2.9677342754030223,162.8215003967285,167.63619995117188,,161.60730823714357,2.040014774538159,5.19000244140625,-4.19000244140625
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,102300200.0,2.901541109199557,162.1615005493164,167.18779998779297,,161.41518329435758,2.08488522646924,5.5399932861328125,-2.5399932861328125
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,75615400.0,0.6454030972694147,161.56500015258788,166.80619995117186,,161.33945108700806,2.0969206076170357,3.3699951171875,-2.0099945068359375
